customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,3,1,2024-08-22,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,1003,2,2024-10-26,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,2003,3,2024-06-02,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,3003,4,2023-08-01,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,4003,5,2024-11-08,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,5003,6,2024-09-16,False,0
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,6003,7,2024-04-09,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,7003,8,2023-09-14,True,1
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,8003,9,2023-08-03,False,0
3,Nu Htun,Other,1951-03-18,74,Married,Master,Bank Employee,3596227.38,Monywa,2017-02-17,nu.htun@gmail.com,959474801417,9003,10,2023-06-17,False,0
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,12,1,2024-09-23,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,1012,2,2024-11-01,False,0
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,2012,3,2024-07-01,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,3012,4,2023-08-22,False,0
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,4012,5,2024-11-13,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,5012,6,2024-10-19,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,6012,7,2024-05-12,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,7012,8,2023-09-12,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,8012,9,2023-07-18,True,1
12,Myo Htun,Male,1952-01-28,73,Married,PhD,Farmer,4083715.26,Monywa,2020-11-03,myo.htun@gmail.com,959156069497,9012,10,2023-06-07,True,1
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,34,1,2024-09-05,False,0
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,1034,2,2024-10-19,False,0
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,2034,3,2024-06-11,True,1
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,3034,4,2023-08-08,True,1
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,4034,5,2024-11-08,True,1
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,5034,6,2024-09-29,False,0
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,6034,7,2024-04-22,False,0
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,7034,8,2023-09-12,False,0
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,8034,9,2023-07-19,True,1
34,Kyaw Oo,Male,1958-08-20,67,Widowed,Diploma,Driver,1304612.31,Monywa,2016-11-13,kyaw.oo@gmail.com,959141466408,9034,10,2023-06-15,False,0
