customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,2,1,2024-09-09,False,0
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,1002,2,2024-10-21,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,2002,3,2024-06-21,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,3002,4,2023-08-03,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,4002,5,2024-11-13,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,5002,6,2024-10-20,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,6002,7,2024-05-05,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,7002,8,2023-09-10,True,1
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,8002,9,2023-07-18,False,0
2,Thet Win,Other,1972-04-29,53,Widowed,Primary,Farmer,740367.63,Bago,2024-03-23,thet.win@gmail.com,959878845998,9002,10,2023-06-27,True,1
20,Yan Win,Male,1979-01-03,46,Divorced,PhD,Bank Employee,2686015.55,Bago,2018-08-03,yan.win@gmail.com,959564450357,20,1,2024-09-09,False,0
20,Yan Win,Male,1979-01-03,46,Divorced,PhD,Bank Employee,2686015.55,Bago,2018-08-03,yan.win@gmail.com,959564450357,1020,2,2024-11-04,True,1
20,Yan Win,Male,1979-01-03,46,Divorced,PhD,Bank Employee,2686015.55,Bago,2018-08-03,yan.win@gmail.com,959564450357,2020,3,2024-06-26,True,1
20,Yan Win,Male,1979-01-03,46,Divorced,PhD,Bank Employee,2686015.55,Bago,2018-08-03,yan.win@gmail.com,959564450357,3020,4,2023-08-13,True,1
20,Yan Win,Male,1979-01-03,46,Divorced,PhD,Bank Employee,2686015.55,Bago,2018-08-03,yan.win@gmail.com,959564450357,4020,5,2024-11-13,True,1
