customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,8,1,2024-09-12,True,1
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,1008,2,2024-10-12,True,1
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,2008,3,2024-06-15,False,0
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,3008,4,2023-07-24,True,1
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,4008,5,2024-10-30,True,1
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,5008,6,2024-10-25,False,0
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,6008,7,2024-04-12,True,1
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,7008,8,2023-09-15,False,0
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,8008,9,2023-07-16,True,1
8,Nu Kyaw,Female,1985-08-22,40,Single,Primary,Bank Employee,1371121.9,Mawlamyine,2018-02-11,nu.kyaw@gmail.com,959556681438,9008,10,2023-06-15,True,1
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,18,1,2024-09-08,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,1018,2,2024-10-25,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,2018,3,2024-05-26,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,3018,4,2023-08-26,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,4018,5,2024-10-31,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,5018,6,2024-10-13,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,6018,7,2024-05-04,True,1
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,7018,8,2023-09-14,True,1
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,8018,9,2023-07-11,False,0
18,Hla Hlaing,Other,2002-04-30,23,Divorced,PhD,Bank Employee,1898824.72,Mawlamyine,2015-05-06,hla.hlaing@gmail.com,959843660490,9018,10,2023-06-11,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,42,1,2024-08-28,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,1042,2,2024-09-26,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,2042,3,2024-06-04,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,3042,4,2023-08-07,False,0
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,4042,5,2024-11-01,False,0
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,5042,6,2024-09-25,False,0
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,6042,7,2024-04-30,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,7042,8,2023-09-18,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,8042,9,2023-07-24,True,1
42,Aung Lin,Male,2004-05-15,21,Single,Primary,Fisherman,1301825.27,Mawlamyine,2018-11-18,aung.lin@gmail.com,959374107859,9042,10,2023-06-05,True,1
45,Min Win,Male,1948-02-26,77,Single,Master,Fisherman,1030605.18,Mawlamyine,2015-12-05,min.win@gmail.com,959888565748,45,1,2024-09-17,True,1
45,Min Win,Male,1948-02-26,77,Single,Master,Fisherman,1030605.18,Mawlamyine,2015-12-05,min.win@gmail.com,959888565748,1045,2,2024-10-25,True,1
45,Min Win,Male,1948-02-26,77,Single,Master,Fisherman,1030605.18,Mawlamyine,2015-12-05,min.win@gmail.com,959888565748,2045,3,2024-05-23,False,0
45,Min Win,Male,1948-02-26,77,Single,Master,Fisherman,1030605.18,Mawlamyine,2015-12-05,min.win@gmail.com,959888565748,3045,4,2023-07-31,False,0
45,Min Win,Male,1948-02-26,77,Single,Master,Fisherman,1030605.18,Mawlamyine,2015-12-05,min.win@gmail.com,959888565748,4045,5,2024-11-08,True,1
45,Min Win,Male,1948-02-26,77,Single,Master,Fisherman,1030605.18,Mawlamyine,2015-12-05,min.win@gmail.com,959888565748,5045,6,2024-10-26,False,0
