customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,11,1,2024-09-03,True,1
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,1011,2,2024-10-20,True,1
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,2011,3,2024-06-15,False,0
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,3011,4,2023-08-23,False,0
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,4011,5,2024-10-31,False,0
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,5011,6,2024-09-21,False,0
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,6011,7,2024-04-22,False,0
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,7011,8,2023-09-17,True,1
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,8011,9,2023-08-04,False,0
11,Khin Hlaing,Other,1960-02-04,65,Married,Middle School,Driver,2083440.58,Pathein,2023-07-30,khin.hlaing@gmail.com,959538278676,9011,10,2023-06-21,False,0
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,19,1,2024-08-25,True,1
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,1019,2,2024-11-04,False,0
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,2019,3,2024-06-05,False,0
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,3019,4,2023-08-21,True,1
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,4019,5,2024-11-03,True,1
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,5019,6,2024-10-01,True,1
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,6019,7,2024-04-28,False,0
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,7019,8,2023-09-12,True,1
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,8019,9,2023-07-21,False,0
19,Khin Lin,Female,1962-05-25,63,Single,Master,Tour Guide,1537928.54,Pathein,2024-01-07,khin.lin@gmail.com,959624986895,9019,10,2023-07-06,False,0
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,23,1,2024-09-21,False,0
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,1023,2,2024-10-14,True,1
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,2023,3,2024-06-28,True,1
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,3023,4,2023-08-25,True,1
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,4023,5,2024-10-31,False,0
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,5023,6,2024-10-08,False,0
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,6023,7,2024-04-07,False,0
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,7023,8,2023-09-16,True,1
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,8023,9,2023-07-24,True,1
23,Phyu Win,Other,1971-08-11,54,Married,Middle School,Bank Employee,2533827.18,Pathein,2019-11-19,phyu.win@gmail.com,959748745822,9023,10,2023-06-14,True,1
37,Thet Htun,Other,1980-11-08,45,Divorced,Primary,Farmer,3045634.69,Pathein,2024-05-01,thet.htun@gmail.com,959223440349,37,1,2024-09-19,False,0
37,Thet Htun,Other,1980-11-08,45,Divorced,Primary,Farmer,3045634.69,Pathein,2024-05-01,thet.htun@gmail.com,959223440349,1037,2,2024-10-18,False,0
37,Thet Htun,Other,1980-11-08,45,Divorced,Primary,Farmer,3045634.69,Pathein,2024-05-01,thet.htun@gmail.com,959223440349,2037,3,2024-07-01,True,1
37,Thet Htun,Other,1980-11-08,45,Divorced,Primary,Farmer,3045634.69,Pathein,2024-05-01,thet.htun@gmail.com,959223440349,3037,4,2023-07-27,True,1
37,Thet Htun,Other,1980-11-08,45,Divorced,Primary,Farmer,3045634.69,Pathein,2024-05-01,thet.htun@gmail.com,959223440349,4037,5,2024-11-12,False,0
37,Thet Htun,Other,1980-11-08,45,Divorced,Primary,Farmer,3045634.69,Pathein,2024-05-01,thet.htun@gmail.com,959223440349,5037,6,2024-09-28,False,0
