customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,7,1,2024-09-01,False,0
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,1007,2,2024-10-30,True,1
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,2007,3,2024-05-23,True,1
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,3007,4,2023-07-20,False,0
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,4007,5,2024-10-28,False,0
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,5007,6,2024-10-22,True,1
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,6007,7,2024-04-04,False,0
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,7007,8,2023-09-12,False,0
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,8007,9,2023-07-30,False,0
7,Phyu Hlaing,Other,1974-11-16,51,Single,Diploma,Teacher,2894590.97,Sittwe,2018-08-03,phyu.hlaing@gmail.com,959894064955,9007,10,2023-06-06,True,1
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,14,1,2024-09-08,False,0
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,1014,2,2024-10-02,False,0
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,2014,3,2024-06-03,True,1
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,3014,4,2023-07-20,False,0
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,4014,5,2024-11-12,True,1
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,5014,6,2024-10-09,True,1
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,6014,7,2024-05-05,True,1
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,7014,8,2023-09-13,True,1
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,8014,9,2023-07-11,False,0
14,Min Oo,Male,1992-07-14,33,Married,Master,Fisherman,2833193.26,Sittwe,2022-04-16,min.oo@gmail.com,959853301447,9014,10,2023-06-22,False,0
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,28,1,2024-09-25,False,0
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,1028,2,2024-10-04,False,0
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,2028,3,2024-06-05,True,1
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,3028,4,2023-08-19,False,0
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,4028,5,2024-10-30,True,1
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,5028,6,2024-09-26,True,1
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,6028,7,2024-04-27,False,0
28,Nilar Aung,Other,1949-09-21,76,Widowed,Middle School,Fisherman,921865.69,Sittwe,2017-01-06,nilar.aung@gmail.com,959994460335,7028,8,2023-09-16,True,1
