customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,response_id,campaign_id,response_date,responded,responded_flag
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,13,1,2024-08-28,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,1013,2,2024-10-27,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,2013,3,2024-06-23,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,3013,4,2023-08-24,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,4013,5,2024-11-11,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,5013,6,2024-09-29,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,6013,7,2024-04-23,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,7013,8,2023-09-14,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,8013,9,2023-07-22,True,1
13,Hla Kyaw,Female,1949-04-09,76,Divorced,Middle School,Bank Employee,2646386.92,Myitkyina,2016-03-28,hla.kyaw@gmail.com,959420734068,9013,10,2023-06-14,True,1
32,Kyaw Kyaw,Male,1950-07-26,75,Widowed,Middle School,Doctor,1162393.77,Myitkyina,2021-06-13,kyaw.kyaw@gmail.com,959355907322,32,1,2024-09-08,False,0
32,Kyaw Kyaw,Male,1950-07-26,75,Widowed,Middle School,Doctor,1162393.77,Myitkyina,2021-06-13,kyaw.kyaw@gmail.com,959355907322,1032,2,2024-10-25,False,0
32,Kyaw Kyaw,Male,1950-07-26,75,Widowed,Middle School,Doctor,1162393.77,Myitkyina,2021-06-13,kyaw.kyaw@gmail.com,959355907322,2032,3,2024-05-28,True,1
